word_original,word_normalized,pos,count,tag1,tag2,tag3
hirsch,hirsch,PROPN,65,,,
gefilde,gefilde,NOUN,65,,,
verwischen,verwischen,VERB,65,,,
mannichfaltigkeit,mannichfaltigkeit,NOUN,65,,,
wiederfinden,wiederfinden,VERB,65,,,
lenore,lenore,NOUN,65,,,
loch,loch,NOUN,65,,,
aussprüch,aussprüch,PROPN,65,,,
befangen,befangen,ADV,65,,,
folgendermaßen,folgendermaßen,ADV,65,,,
selbstbewußtsein,selbstbewußtsein,NOUN,65,,,
unermeßlich,unermeßlich,ADV,65,,,
anweisen,anweisen,VERB,65,,,
mö,mö,X,65,,,
etlich,etlich,ADV,65,,,
fraglich,fraglich,ADV,65,,,
anderntheils,anderntheils,NOUN,65,,,
eschenbach,eschenbach,PROPN,65,,,
unterziehen,unterziehen,VERB,65,,,
demgemäß,demgemäß,ADV,65,,,
schenk,schenk,NOUN,65,,,
anzüignen,anzüignen,NOUN,65,,,
leseunterricht,leseunterricht,VERB,65,,,
durchbrechen,durchbrechen,VERB,65,,,
gewils,gewils,PROPN,65,,,
herön,herön,PROPN,64,,,
schleiermacher,schleiermacher,NOUN,64,,,
etymologisch,etymologisch,ADV,64,,,
grundton,grundton,PROPN,64,,,
erliegen,erliegen,VERB,64,,,
demuth,demuth,PROPN,64,,,
mannichfach,mannichfach,NOUN,64,,,
durchlaufen,durchlaufen,VERB,64,,,
mitmensch,mitmensch,NOUN,64,,,
kreuzen,kreuzen,VERB,64,,,
leichtsinn,leichtsinn,NOUN,64,,,
erstehen,erstehen,VERB,64,,,
überwiegen,überwiegen,VERB,64,,,
widerlegung,widerlegung,NOUN,64,,,
scherzhaft,scherzhaft,ADV,64,,,
unruhe,unruhe,NOUN,64,,,
sinnbild,sinnbild,NOUN,64,,,
schlüssel,schlüssel,NOUN,64,,,
erstenmal,erstenmal,ADV,64,,,
angethan,angethan,VERB,64,,,
einklang,einklang,NOUN,64,,,
elementarschul,elementarschul,PROPN,64,,,
unnöthig,unnöthig,ADV,64,,,
landschaftlich,landschaftlich,ADV,64,,,
stuhl,stuhl,VERB,64,,,
geistvoll,geistvoll,ADV,64,,,
ind,ind,X,64,,,
abhängigkeit,abhängigkeit,NOUN,64,,,
ausgangspunkt,ausgangspunkt,NOUN,64,,,
anheim,anheim,ADV,64,,,
schreibweise,schreibweise,NOUN,64,,,
mißbrauch,mißbrauch,NOUN,64,,,
schreibung,schreibung,NOUN,64,,,
einigung,einigung,NOUN,64,,,
bettler,bettler,NOUN,64,,,
verstandesmäßig,verstandesmäßig,ADV,64,,,
studirend,studirend,ADV,64,,,
gedankenkreis,gedankenkreis,NOUN,64,,,
einflus,einflus,NOUN,64,,,
etwaig,etwaig,NOUN,64,,,
hierfür,hierfür,ADV,64,,,
tauri,tauri,X,64,,,
idealismus,idealismus,NOUN,64,,,
lehmann,lehmann,PROPN,64,,,
herausfordern,herausfordern,VERB,64,,,
ieder,ieder,ADV,64,,,
einziehen,einziehen,VERB,64,,,
anbetreffen,anbetreffen,VERB,63,,,
zubringen,zubringen,VERB,63,,,
unruhig,unruhig,ADV,63,,,
neunt,neunt,ADV,63,,,
küste,küste,NOUN,63,,,
trochäu,trochäu,PROPN,63,,,
irrig,irrig,ADV,63,,,
nahen,nahen,ADJ,63,,,
emporheben,emporheben,VERB,63,,,
zusammenziehen,zusammenziehen,VERB,63,,,
jüngst,jüngst,ADV,63,,,
sympathie,sympathie,ADV,63,,,
hoffmeister,hoffmeister,NOUN,63,,,
erproben,erproben,VERB,63,,,
empfehlenswert,empfehlenswert,ADV,63,,,
briefwechsel,briefwechsel,PROPN,63,,,
objektivität,objektivität,NOUN,63,,,
verkaufen,verkaufen,VERB,63,,,
sonntag,sonntag,NOUN,63,,,
nebenbei,nebenbei,ADV,63,,,
musterhaft,musterhaft,ADV,63,,,
gymnasialklassen,gymnasialklassen,NOUN,63,,,
klingend,klingend,ADV,63,,,
lebensanschauung,lebensanschauung,NOUN,63,Welt,Idealismus,
direktor,direktor,NOUN,63,,,
fortfahren,fortfahren,VERB,63,,,
vorherrschen,vorherrschen,VERB,63,,,
verdecken,verdecken,VERB,63,,,
herantreten,herantreten,VERB,63,,,
brauchbarkei,brauchbarkei,VERB,63,,,
leetüren,leetüren,NOUN,63,,,
synthetisch,synthetisch,ADV,63,,,
unmöglichkeit,unmöglichkeit,NOUN,63,,,
attribut,attribut,NOUN,63,,,
wartburg,wartburg,PROPN,63,,,
fränkisch,fränkisch,ADV,63,Nation,,
welsch,welsch,ADV,63,,,
eichendorff,eichendorff,PROPN,63,,,
bayern,bayern,PROPN,63,,,
bär,bär,NOUN,63,,,
schuß,schuß,NOUN,63,,,
ähnl,ähnl,ADV,63,,,
wilmann,wilmann,PROPN,63,,,
ergebung,ergebung,NOUN,62,,,
ergiebig,ergiebig,ADV,62,,,
kuß,kuß,PROPN,62,,,
schlafend,schlafend,ADV,62,,,
geschäftig,geschäftig,ADV,62,,,
unbedenklich,unbedenklich,ADV,62,,,
ausmalen,ausmalen,VERB,62,,,
verwunderung,verwunderung,NOUN,62,,,
drückend,drückend,ADV,62,,,
unglaublich,unglaublich,ADV,62,,,
vorarbeiten,vorarbeiten,VERB,62,,,
erlösung,erlösung,NOUN,62,,,
brennend,brennend,ADV,62,,,
schärfen,schärfen,VERB,62,,,
umschreibung,umschreibung,NOUN,62,,,
blenden,blenden,VERB,62,,,
paradies,paradies,PROPN,62,,,
gasse,gasse,NOUN,62,,,
steil,steil,ADV,62,,,
ländlich,ländlich,ADV,62,,,
kraftvoll,kraftvoll,ADV,62,,,
schweißen,schweißen,VERB,62,,,
produktiv,produktiv,ADV,62,,,
intensiv,intensiv,ADV,62,,,
spannend,spannend,ADV,62,,,
at,at,X,62,,,
krankhaft,krankhaft,ADV,62,negative Bewertung,,
umwandeln,umwandeln,VERB,62,,,
färben,färben,VERB,62,,,
beißen,beißen,VERB,62,,,
november,november,NOUN,62,,,
zornig,zornig,ADV,62,,,
kämpfer,kämpfer,NOUN,62,,,
theologie,theologie,NOUN,62,,,
sparsam,sparsam,ADV,62,,,
maaß,maaß,ADV,62,,,
minister,minister,NOUN,62,,,
erstaunt,erstaunt,ADV,62,,,
darstellungsweise,darstellungsweise,VERB,62,,,
anstreben,anstreben,VERB,62,,,
erhabenheit,erhabenheit,ADV,62,,,
berechtigen,berechtigen,VERB,62,,,
besorgnis,besorgnis,NOUN,62,,,
aufschreiben,aufschreiben,VERB,62,,,
heranwachsend,heranwachsend,ADV,62,,,
kürzen,kürzen,VERB,62,,,
gegenüberstellen,gegenüberstellen,VERB,62,,,
hinzukommen,hinzukommen,VERB,62,,,
ersehnt,ersehnt,VERB,62,,,
meisterstück,meisterstück,NOUN,62,,,
euripide,euripide,VERB,62,,,
seitens,seitens,ADP,62,,,
mitgeteilt,mitgeteilt,VERB,62,,,
zweifellos,zweifellos,ADV,62,,,
beherrscht,beherrscht,VERB,62,,,
schulz,schulz,PROPN,62,,,
momentan,momentan,ADV,62,,,
schwedisch,schwedisch,ADV,62,,,
zweckmäfsig,zweckmäfsig,ADV,62,,,
grofser,grofser,VERB,62,,,
üppig,üppig,ADV,61,,,
verklärung,verklärung,NOUN,61,,,
vergessenheit,vergessenheit,NOUN,61,,,
abziehen,abziehen,VERB,61,,,
vorder,vorder,ADJ,61,,,
abbild,abbild,NOUN,61,,,
charakterbild,charakterbild,PROPN,61,,,
verrichten,verrichten,VERB,61,,,
gefäß,gefäß,NOUN,61,,,
staunend,staunend,ADV,61,,,
olymp,olymp,X,61,,,
hieher,hieher,ADV,61,,,
schwanen,schwanen,NOUN,61,,,
nebeneinander,nebeneinander,ADV,61,,,
geistern,geistern,NOUN,61,,,
allmächtig,allmächtig,ADV,61,,,
ernsthaft,ernsthaft,ADV,61,,,
differenz,differenz,NOUN,61,,,
bildungsgang,bildungsgang,VERB,61,,,
schwellen,schwellen,VERB,61,,,
mahnend,mahnend,ADV,61,,,
redewendung,redewendung,NOUN,61,,,
schuh,schuh,NOUN,61,,,
anordnen,anordnen,VERB,61,,,
consonant,consonant,PROPN,61,,,
einschränkung,einschränkung,NOUN,61,,,
erregt,erregt,ADV,61,,,
sokrate,sokrate,NOUN,61,,,
leder,leder,NOUN,61,,,
wachsend,wachsend,ADV,61,,,
verkehrt,verkehrt,ADV,61,,,
mindest,mindest,ADV,61,,,
örtlichkeit,örtlichkeit,NOUN,61,,,
gipfeln,gipfeln,VERB,61,,,
enkel,enkel,NOUN,61,,,
unklarheit,unklarheit,NOUN,61,,,
sonderlich,sonderlich,ADV,61,,,
erklärer,erklärer,NOUN,61,,,
anekdote,anekdote,NOUN,61,,,
antreffen,antreffen,VERB,61,,,
sammthei,sammthei,NOUN,61,,,
landsleute,landsleute,NOUN,61,,,
unterrichtsfach,unterrichtsfach,NOUN,61,,,
überfallen,überfallen,VERB,61,,,
auswanderer,auswanderer,NOUN,61,,,
preisgeben,preisgeben,VERB,61,,,
prüfend,prüfend,ADV,61,,,
gymnasialunterrichts,gymnasialunterrichts,ADV,61,,,
leipziger,leipziger,ADJ,61,Ort,,
eigenschaftswort,eigenschaftswort,NOUN,61,,,
erlegen,erlegen,VERB,61,,,
lesevortrag,lesevortrag,X,61,,,
rind,rind,NOUN,61,,,
vermutung,vermutung,NOUN,61,,,
verteidigen,verteidigen,VERB,61,,,
vorgetragen,vorgetragen,VERB,61,,,
äufserlich,äufserlich,ADV,61,,,
hettel,hettel,NOUN,61,,,
grundriß,grundriß,PROPN,60,,,
sausen,sausen,VERB,60,,,
anschlag,anschlag,NOUN,60,,,
durcheinander,durcheinander,ADV,60,,,
schicklich,schicklich,ADV,60,,,
dereinst,dereinst,ADV,60,,,
anhalt,anhalt,NOUN,60,,,
steuern,steürn,PROPN,60,,,
repräsentirt,repräsentirt,NOUN,60,,,
verheißen,verheißen,VERB,60,,,
verfassen,verfassen,VERB,60,,,
prophet,prophet,PROPN,60,,,
heulen,heulen,VERB,60,,,
bereicherung,bereicherung,NOUN,60,,,
charact,charact,PROPN,60,,,
gegründet,gegründet,VERB,60,,,
gastlich,gastlich,ADV,60,,,
wurzeln,wurzeln,VERB,60,,,
neugierig,neugierig,ADV,60,,,
grausen,grausen,PROPN,60,,,
münster,münster,PROPN,60,,,
unterrichtszweig,unterrichtszweig,NOUN,60,,,
unumgänglich,unumgänglich,ADV,60,,,
ermessen,ermessen,VERB,60,,,
uhlandsch,uhlandsch,ADV,60,Beschreibung,Poetologie,Person 
verszeile,verszeile,NOUN,60,,,
familienleben,familienleben,NOUN,60,,,
bekenntnis,bekenntnis,PROPN,60,,,
auslegung,auslegung,NOUN,60,,,
befindlich,befindlich,ADV,60,,,
geisteskraft,geisteskraft,NOUN,60,,,
einsilbig,einsilbig,ADV,60,,,
declamator,declamator,NOUN,60,,,
zurückgeben,zurückgeben,VERB,60,,,
ausdauer,ausdaür,ADV,60,,,
angehend,angehend,ADV,60,,,
fundament,fundament,NOUN,60,,,
hektor,hektor,NOUN,60,,,
examen,examen,NOUN,60,,,
aristotelisch,aristotelisch,ADV,60,,,
chrie,chrie,PROPN,60,,,
solo,solo,ADV,60,,,
disponieren,disponieren,VERB,60,,,
ziege,ziege,NOUN,60,,,
jährlich,jährlich,ADV,59,,,
horizont,horizont,NOUN,59,,,
ermahnung,ermahnung,NOUN,59,,,
billigen,billigen,VERB,59,,,
übergewicht,übergewicht,NOUN,59,,,
stocken,stocken,VERB,59,,,
rückblick,rückblick,PROPN,59,,,
überschauen,überschaün,PROPN,59,,,
anthologie,anthologie,NOUN,59,,,
zehnt,zehnt,ADV,59,,,
verbreitet,verbreitet,VERB,59,,,
ahnend,ahnend,ADV,59,,,
ungestört,ungestört,ADV,59,,,
instrument,instrument,NOUN,59,,,
rinnen,rinnen,NOUN,59,,,
gesch,gesch,ADV,59,,,
verehrt,verehrt,VERB,59,,,
leichnam,leichnam,PROPN,59,,,
bruch,bruch,NOUN,59,,,
september,september,NOUN,59,,,
wortstellung,wortstellung,NOUN,59,,,
funken,funken,VERB,59,,,
recensent,recensent,NOUN,59,,,
kleinlich,kleinlich,ADV,59,,,
fortan,fortan,ADV,59,,,
heimkehr,heimkehr,NOUN,59,,,
umbildung,umbildung,NOUN,59,,,
petrus,petrus,NOUN,59,,,
begrifflich,begrifflich,ADV,59,,,
allezeien,allezeien,NOUN,59,,,
bäumlein,bäumlein,PROPN,59,,,
schriftwerk,schriftwerk,PROPN,59,,,
einestheils,einestheils,PROPN,59,,,
überhebung,überhebung,NOUN,59,,,
machend,machend,ADV,59,,,
segel,segel,NOUN,59,,,
herleiten,herleiten,VERB,59,,,
träumerisch,träumerisch,ADV,59,,,
herstellung,herstellung,NOUN,59,,,
wirkungsvoll,wirkungsvoll,ADV,59,,,
hüter,hüter,NOUN,59,,,
hagedorn,hagedorn,PROPN,59,,,
schullesebuch,schullesebuch,NOUN,59,Lehrmedien,,
packen,packen,VERB,59,,,
vermählen,vermählen,VERB,59,,,
schneider,schneider,PROPN,59,,,
herberge,herberge,NOUN,59,,,
otfried,otfried,NOUN,59,,,
intention,intention,NOUN,59,,,
söb,söb,X,59,,,
erzbischof,erzbischof,PROPN,59,,,
horen,horen,VERB,59,,,
aroß,aroß,NOUN,59,,,
schauer,schaür,NOUN,58,,,
ranken,ranken,VERB,58,,,
getreide,getreide,ADV,58,,,
anapäst,anapäst,PROPN,58,,,
zinne,zinne,PROPN,58,,,
heraustreten,heraustreten,VERB,58,,,
treuherzig,treuherzig,ADV,58,,,
specifisch,specifisch,ADV,58,,,
gefunden,gefunden,VERB,58,,,
auseinandersetzen,auseinandersetzen,VERB,58,,,
vernichtung,vernichtung,NOUN,58,,,
oberfläche,oberfläche,NOUN,58,,,
novelle,novelle,NOUN,58,,,
seufzen,seufzen,VERB,58,,,
kassandra,kassandra,NOUN,58,,,
dunkelheit,dunkelheit,NOUN,58,,,
alliteration,alliteration,NOUN,58,,,
strahlend,strahlend,ADV,58,,,
schreibend,schreibend,ADV,58,,,
abfallen,abfallen,VERB,58,,,
meile,meile,NOUN,58,,,
vo,vo,X,58,,,
mahlen,mahlen,VERB,58,,,
entgegenstellen,entgegenstellen,VERB,58,,,
zitternd,zitternd,ADV,58,,,
mangeln,mangeln,VERB,58,,,
durchlesen,durchlesen,VERB,58,,,
metall,metall,NOUN,58,,,
februar,februar,NOUN,58,,,
hausfrau,hausfrau,NOUN,58,,,
jurist,jurist,NOUN,58,,,
goldne,goldne,NOUN,58,,,
ör,ör,X,58,,,
schlesisch,schlesisch,ADV,58,,,
grauenvoll,graünvoll,PROPN,58,,,
ausscheiden,ausscheiden,VERB,58,,,
wegfallen,wegfallen,VERB,58,,,
folgerung,folgerung,NOUN,58,,,
berichtigung,berichtigung,NOUN,58,,,
ausgleichen,ausgleichen,VERB,58,,,
aufwerfen,aufwerfen,VERB,58,,,
getheilen,getheilen,NOUN,58,,,
aussage,aussage,NOUN,58,,,
beredt,beredt,ADV,58,,,
leichtsinnig,leichtsinnig,ADV,58,,,
eroberung,eroberung,NOUN,58,,,
combination,combination,NOUN,58,,,
heldendichtung,heldendichtung,NOUN,58,,,
gefürchtet,gefürchtet,VERB,58,,,
geringschätzung,geringschätzung,NOUN,58,,,
gefährden,gefährden,VERB,58,,,
abwesenheit,abwesenheit,NOUN,58,,,
mischung,mischung,NOUN,58,,,
verfassung,verfassung,NOUN,58,,,
frevelhaft,frevelhaft,NOUN,58,,,
naturgeschichtlich,naturgeschichtlich,ADV,58,,,
thüringer,thüringer,PROPN,58,,,
herbart,herbart,NOUN,58,,,
berufung,berufung,NOUN,58,,,
verteilen,verteilen,VERB,58,,,
vermuten,vermuten,VERB,58,,,
landleute,landleute,NOUN,58,,,
thüringen,thüringen,PROPN,58,,,
är,är,ADP,58,,,
aufsicht,aufsicht,NOUN,58,,,
social,social,X,58,,,
empirisch,empirisch,ADV,58,,,
einschränken,einschränken,VERB,58,,,
türke,türke,NOUN,58,,,
jerusalem,jerusalem,PROPN,57,,,
volksdichtung,volksdichtung,NOUN,57,,,
klären,klären,VERB,57,,,
einfältig,einfältig,ADV,57,,,
einwendung,einwendung,NOUN,57,,,
hinan,hinan,ADV,57,,,
sinnvoll,sinnvoll,ADV,57,,,
wandrer,wandrer,NOUN,57,,,
entrückt,entrückt,ADV,57,,,
verursachen,verursachen,VERB,57,,,
vertraulich,vertraulich,ADV,57,,,
einbüßen,einbüßen,VERB,57,,,
sentimentalität,sentimentalität,NOUN,57,,,
präsens,präsens,PROPN,57,,,
aneinander,aneinander,ADV,57,,,
artig,artig,ADV,57,,,
empfang,empfang,NOUN,57,,,
alterthümlich,alterthümlich,ADV,57,,,
neutrum,neutrum,PROPN,57,,,
anhaltend,anhaltend,ADV,57,,,
lyriker,lyriker,NOUN,57,,,
theure,theure,NOUN,57,,,
verscheuchen,verscheuchen,VERB,57,,,
räumlich,räumlich,ADV,57,,,
anknüpfung,anknüpfung,NOUN,57,,,
erben,erben,VERB,57,,,
araber,araber,NOUN,57,,,
ergießen,ergießen,VERB,57,,,
schade,schade,ADV,57,,,
ausübung,ausübung,NOUN,57,,,
abreden,abreden,VERB,57,,,
zusammenhalten,zusammenhalten,VERB,57,,,
jakob,jakob,PROPN,57,,,
abreißen,abreißen,VERB,57,,,
statten,statten,VERB,57,,,
ernte,ernte,VERB,57,,,
schleudern,schleudern,VERB,57,,,
gewünscht,gewünscht,VERB,57,,,
spießen,spießen,VERB,57,,,
dichtend,dichtend,ADV,57,,,
herkömmlich,herkömmlich,ADV,57,,,
neugierde,neugierde,NOUN,57,,,
epheu,epheu,NOUN,57,,,
taugen,taugen,VERB,57,,,
dresden,dresden,PROPN,57,,,
hiervon,hiervon,ADV,57,,,
waltend,waltend,ADV,57,,,
verwahren,verwahren,VERB,57,,,
anrichten,anrichten,VERB,57,,,
vasall,vasall,NOUN,57,,,
anpassen,anpassen,VERB,57,,,
schloß,schloß,VERB,57,,,
treibend,treibend,ADV,57,,,
gewichtig,gewichtig,ADV,57,,,
wahrhaftig,wahrhaftig,ADV,57,,,
deinhardt,deinhardt,PROPN,57,,,
entstanden,entstanden,VERB,57,,,
propädeutisch,propädeutisch,ADV,57,,,
durchsicht,durchsicht,NOUN,57,,,
ungebunden,ungebunden,ADV,57,,,
naturkunde,naturkunde,ADJ,57,Natur,Wissenschaft,
eindringend,eindringend,ADV,57,,,
vermeintlich,vermeintlich,ADV,57,,,
hinblick,hinblick,NOUN,57,,,
gleichgiltig,gleichgiltig,ADV,57,,,
freiherr,freiherr,NOUN,57,,,
hauptwerk,hauptwerk,NOUN,57,,,
erwerb,erwerb,NOUN,57,,,
beweggrund,beweggrund,NOUN,57,,,
schliefsen,schliefsen,NOUN,57,,,
europäisch,europäisch,ADV,56,,,
heimatlich,heimatlich,ADV,56,,,
herkommen,herkommen,VERB,56,,,
umsicht,umsicht,ADV,56,,,
zuversichtlich,zuversichtlich,ADV,56,,,
productiv,productiv,ADV,56,,,
subject,subject,PROPN,56,,,
herold,herold,PROPN,56,,,
mißverstehen,mißverstehen,VERB,56,,,
wandernd,wandernd,ADV,56,,,
palme,palme,NOUN,56,,,
pronomen,pronomen,PROPN,56,,,
schaum,schaum,NOUN,56,,,
allerhand,allerhand,DET,56,,,
weithin,weithin,ADV,56,,,
beweglich,beweglich,ADV,56,,,
bequemlichkeit,beqümlichkeit,NOUN,56,,,
schlinge,schlinge,NOUN,56,,,
erfolgreich,erfolgreich,ADV,56,,,
durcharbeiten,durcharbeiten,VERB,56,,,
entfremden,entfremden,VERB,56,,,
gültig,gültig,ADV,56,,,
inschrift,inschrift,NOUN,56,,,
annähernd,annähernd,ADV,56,,,
vorwerfen,vorwerfen,VERB,56,,,
theodor,theodor,PROPN,56,,,
erzahlung,erzahlung,NOUN,56,,,
gesangbuch,gesangbuch,NOUN,56,,,
erholung,erholung,NOUN,56,,,
großmutter,großmutter,NOUN,56,,,
sonnenschein,sonnenschein,NOUN,56,,,
satan,satan,PROPN,56,,,
stall,stall,NOUN,56,,,
wachstum,wachstum,NOUN,56,,,
vorübergehen,vorübergehen,VERB,56,,,
gesammtbildung,gesammtbildung,NOUN,56,,,
neuerung,neürung,NOUN,56,,,
reglement,reglement,NOUN,56,,,
antithese,antithese,NOUN,56,,,
iphigenies,iphigenies,PROPN,56,,,
mainz,mainz,PROPN,56,,,
zusehen,zusehen,VERB,56,,,
gröst,gröst,PROPN,56,,,
geständnis,geständnis,NOUN,56,,,
ministerium,ministerium,NOUN,56,,,
bedecken,bedecken,VERB,56,,,
gewohnlich,gewohnlich,ADV,56,,,
meditation,meditation,NOUN,56,,,
abdruck,abdruck,NOUN,55,,,
novali,novali,PROPN,55,,,
hellenisch,hellenisch,ADV,55,Klassik,,
rohhei,rohhei,NOUN,55,,,
zuwider,zuwider,ADV,55,,,
dienstbar,dienstbar,ADV,55,,,
ununterbrochen,ununterbrochen,ADV,55,,,
fliegend,fliegend,ADV,55,,,
hinderniß,hinderniß,NOUN,55,,,
beherrschung,beherrschung,NOUN,55,,,
bemerkbar,bemerkbar,ADV,55,,,
unerträglich,unerträglich,ADV,55,,,
fahrend,fahrend,ADV,55,,,
gebein,gebein,VERB,55,,,
casus,casus,PROPN,55,,,
physik,physik,NOUN,55,,,
ausbrechen,ausbrechen,VERB,55,,,
gestade,gestade,NOUN,55,,,
schauerlich,schaürlich,ADV,55,,,
nachts,nachts,ADV,55,,,
sür,sür,X,55,,,
feige,feige,ADV,55,,,
thieren,thieren,NOUN,55,,,
extrem,extrem,ADV,55,,,
listig,listig,ADV,55,,,
auftauchen,auftauchen,VERB,55,,,
schwebend,schwebend,ADV,55,,,
hausen,hausen,PROPN,55,,,
fortreißen,fortreißen,VERB,55,,,
lilie,lilie,NOUN,55,,,
gesandt,gesandt,VERB,55,,,
geleitet,geleitet,VERB,55,,,
gedeihlich,gedeihlich,ADV,55,,,
wipfel,wipfel,NOUN,55,,,
verklärt,verklärt,VERB,55,,,
schmid,schmid,PROPN,55,,,
kindisch,kindisch,ADV,55,,,
erschallen,erschallen,VERB,55,,,
feiertag,feiertag,NOUN,55,,,
verfolgung,verfolgung,NOUN,55,,,
abstraction,abstraction,NOUN,55,,,
koberstein,koberstein,NOUN,55,,,
insoweit,insoweit,ADV,55,,,
lektion,lektion,NOUN,55,,,
primanern,primanern,NOUN,55,,,
planmäßig,planmäßig,ADV,55,,,
halbjahr,halbjahr,NOUN,55,,,
anhören,anhören,VERB,55,,,
schmied,schmied,NOUN,55,,,
gestehen,gestehen,VERB,55,,,
vorrath,vorrath,PROPN,55,,,
germania,germania,PROPN,55,,,
achilles,achilles,ADJ,55,Klassik ,,
hernehmen,hernehmen,VERB,55,,,
vorhalten,vorhalten,VERB,55,,,
chronik,chronik,NOUN,55,,,
unbrauchbar,unbrauchbar,ADV,55,,,
banner,banner,NOUN,55,,,
erledigen,erledigen,VERB,55,,,
vermittlung,vermittlung,NOUN,55,,,
turnier,turnier,NOUN,55,,,
klassenlektüre,klassenlektüre,NOUN,55,,,
wagnis,wagnis,NOUN,55,,,
zweisilbig,zweisilbig,NOUN,55,,,
verzeihung,verzeihung,NOUN,55,,,
gedik,gedik,NOUN,55,,,
masiu,masiu,PROPN,55,,,
talbot,talbot,PROPN,55,,,
ünd,ünd,X,55,,,
kinderreim,kinderreim,PROPN,55,,,
verweben,verweben,VERB,55,,,
patriot,patriot,PROPN,54,,,
erlösen,erlösen,VERB,54,,,
hernieder,hernieder,NOUN,54,,,
regen,regen,NOUN,54,,,
verloben,verloben,VERB,54,,,
böhmen,böhmen,PROPN,54,,,
mißbrauchen,mißbrauchen,VERB,54,,,
geweiht,geweiht,VERB,54,,,
wechselwirkung,wechselwirkung,NOUN,54,,,
feucht,feucht,ADV,54,,,
ohnmacht,ohnmacht,PROPN,54,,,
risch,risch,PROPN,54,,,
schalten,schalten,VERB,54,,,
isolirt,isolirt,AUX,54,,,
geberde,geberde,PROPN,54,,,
vertheidigung,vertheidigung,NOUN,54,,,
mitarbeiter,mitarbeiter,NOUN,54,,,
abfassen,abfassen,VERB,54,,,
wohlwollen,wohlwollen,VERB,54,,,
erlöschen,erlöschen,VERB,54,,,
mitternacht,mitternacht,NOUN,54,,,
nichtig,nichtig,ADV,54,,,
entgegnen,entgegnen,VERB,54,,,
unzufriedenheit,unzufriedenheit,NOUN,54,,,
hauptzweck,hauptzweck,NOUN,54,,,
überreichen,überreichen,VERB,54,,,
schalkhaft,schalkhaft,ADV,54,,,
sauer,saür,PROPN,54,,,
beharren,beharren,VERB,54,,,
ermorden,ermorden,VERB,54,,,
zürnen,zürnen,VERB,54,,,
unmittelbarkeit,unmittelbarkeit,NOUN,54,,,
beruhend,beruhend,ADV,54,,,
einladung,einladung,NOUN,54,,,
katechismus,katechismus,NOUN,54,,,
ideell,ideell,ADV,54,,,
ungenügend,ungenügend,ADV,54,,,
vorschulen,vorschulen,VERB,54,,,
oratorisch,oratorisch,ADV,54,,,
geschmacklos,geschmacklos,ADV,54,,,
aufsteigend,aufsteigend,ADV,54,,,
auffindung,auffindung,NOUN,54,,,
wundervoll,wundervoll,ADV,54,,,
wortform,wortform,NOUN,54,,,
aufzählung,aufzählung,NOUN,54,,,
ebenda,ebenda,ADV,54,,,
niemeyer,niemeyer,PROPN,54,,,
storch,storch,PROPN,54,,,
conjugation,conjugation,NOUN,54,,,
naturwissenschaftlich,naturwissenschaftlich,ADV,54,,,
seelenleben,seelenleben,NOUN,54,,,
abwarten,abwarten,VERB,54,,,
russisch,russisch,ADV,54,,,
gefangenschaft,gefangenschaft,NOUN,54,,,
leiter,leiter,NOUN,54,,,
müst,müst,NOUN,54,,,
abschluss,abschluss,NOUN,54,,,
keinesweges,keinesweges,ADJ,54,,,
auftakt,auftakt,NOUN,54,,,
actes,actes,ADJ,54,Poetologie,Drama,
abgethan,abgethan,PROPN,54,,,
civilisation,civilisation,PROPN,54,,,
privat,privat,ADV,54,,,
schliefslich,schliefslich,NOUN,54,,,
nacherzählung,nacherzählung,NOUN,54,,,
psalm,psalm,PROPN,53,,,
schwärmerisch,schwärmerisch,ADV,53,,,
darstellend,darstellend,ADV,53,,,
übermaß,übermaß,VERB,53,,,
ungeduld,ungeduld,NOUN,53,,,
umarmen,umarmen,VERB,53,,,
einkleidung,einkleidung,NOUN,53,,,
schranke,schranke,NOUN,53,,,
mißverständnis,mißverständnis,X,53,,,
vorbemerkung,vorbemerkung,NOUN,53,,,
toben,toben,VERB,53,,,
wohllauen,wohllaün,PROPN,53,,,
bearbeiter,bearbeiter,NOUN,53,,,
häufen,häufen,VERB,53,,,
huldigung,huldigung,NOUN,53,,,
keule,keule,NOUN,53,,,
inmitten,inmitten,ADP,53,,,
vermischen,vermischen,VERB,53,,,
auslegen,auslegen,VERB,53,,,
verwegen,verwegen,VERB,53,,,
umsehen,umsehen,VERB,53,,,
zurücckomm,zurücckomm,NOUN,53,,,
geduldig,geduldig,ADV,53,,,
ka,ka,X,53,,,
schmal,schmal,ADV,53,,,
katholik,katholik,PROPN,53,,,
scheidend,scheidend,ADV,53,,,
abscheiden,abscheiden,VERB,53,,,
bildungsanstalt,bildungsanstalt,CCONJ,53,,,
besitzer,besitzer,NOUN,53,,,
gränzen,gränzen,NOUN,53,,,
intelligenz,intelligenz,NOUN,53,,,
unsicherheit,unsicherheit,NOUN,53,,,
einzelnheit,einzelnheit,NOUN,53,,,
beschluß,beschluß,NOUN,53,,,
thorhei,thorhei,NOUN,53,,,
andres,andres,ADJ,53,,,
herrin,herrin,NOUN,53,,,
consequent,conseqünt,PROPN,53,,,
aufwachsen,aufwachsen,VERB,53,,,
vereinigt,vereinigt,VERB,53,,,
abgerundet,abgerundet,ADV,53,,,
declamiren,declamiren,NOUN,53,,,
durchschnittlich,durchschnittlich,ADV,53,,,
